id,customer_id,product_id,status,purchase_date,estimated_delivery_date,delivered_date
7634,376,563,delivered,2023-08-10,2023-08-14,2023-08-14
7635,1915,476,shipped,2025-02-11,2025-02-20,
7636,447,87,cancelled,2023-09-25,2023-10-09,
7637,835,68,delivered,2025-03-05,2025-03-19,2025-03-22
7638,1130,596,shipped,2025-02-22,2025-02-27,
7639,1675,979,cancelled,2024-07-28,2024-08-02,
7640,811,42,cancelled,2023-09-28,2023-10-06,
7641,1425,731,processing,2023-07-25,2023-08-02,
7642,1120,57,delivered,2023-12-02,2023-12-05,2023-12-17
7643,1412,738,shipped,2023-07-15,2023-07-18,
7644,959,196,processing,2025-03-12,2025-03-25,
7645,1476,760,delivered,2025-06-01,2025-06-09,2025-06-13
7646,849,678,cancelled,2025-01-17,2025-01-26,
7647,809,62,delivered,2025-03-01,2025-03-12,2025-03-21
7648,979,263,shipped,2024-05-10,2024-05-16,
7649,1925,112,cancelled,2024-08-28,2024-09-09,
7650,416,765,processing,2023-12-20,2023-12-28,
7651,726,711,delivered,2023-09-10,2023-09-24,2023-09-15
7652,1528,178,delivered,2024-06-08,2024-06-13,2024-06-26
7653,454,948,processing,2024-04-29,2024-05-12,
7654,1315,26,delivered,2024-01-25,2024-01-31,2024-01-28
7655,1558,410,delivered,2025-02-06,2025-02-17,2025-02-15
7656,1217,758,delivered,2023-09-02,2023-09-05,2023-09-10
7657,150,531,cancelled,2024-07-08,2024-07-15,
7658,1904,777,cancelled,2023-10-28,2023-11-10,
7659,759,317,shipped,2024-05-19,2024-05-28,
7660,779,532,delivered,2024-07-30,2024-08-04,2024-08-19
7661,973,106,shipped,2023-07-28,2023-08-01,
7662,763,749,cancelled,2024-08-20,2024-09-02,
7663,1002,818,delivered,2023-07-05,2023-07-09,2023-07-22
7664,1539,464,shipped,2024-07-30,2024-08-02,
7665,1417,246,delivered,2023-09-08,2023-09-15,2023-09-18
7666,1340,81,delivered,2025-03-16,2025-03-21,2025-03-19
7667,76,662,processing,2025-01-09,2025-01-22,
7668,599,909,shipped,2024-11-26,2024-12-10,
7669,1294,396,cancelled,2024-04-04,2024-04-13,
7670,225,522,shipped,2024-06-06,2024-06-09,
7671,1554,833,shipped,2023-09-16,2023-09-27,
7672,113,736,shipped,2023-10-18,2023-10-22,
7673,251,926,processing,2024-09-27,2024-10-07,
7674,1257,264,delivered,2023-07-18,2023-07-30,2023-07-22
7675,841,661,cancelled,2025-04-29,2025-05-05,
7676,1815,790,processing,2025-01-04,2025-01-12,
7677,714,274,cancelled,2023-09-17,2023-09-28,
7678,1107,706,processing,2024-03-17,2024-03-26,
7679,125,944,delivered,2024-12-23,2025-01-02,2025-01-02
7680,1199,172,cancelled,2023-08-11,2023-08-20,
7681,1093,265,shipped,2024-06-18,2024-06-22,
7682,1071,963,processing,2023-08-29,2023-09-09,
7683,884,822,cancelled,2023-11-23,2023-11-26,
7684,1280,26,delivered,2024-07-23,2024-07-27,2024-08-11
7685,1751,469,cancelled,2023-07-27,2023-08-01,
7686,30,862,processing,2024-05-07,2024-05-12,
7687,281,476,delivered,2024-06-10,2024-06-22,2024-06-30
7688,924,356,shipped,2023-09-11,2023-09-17,
7689,1261,26,processing,2024-01-02,2024-01-09,
7690,1272,34,processing,2023-08-05,2023-08-13,
7691,368,264,delivered,2024-06-17,2024-06-20,2024-06-20
7692,495,138,processing,2024-12-29,2025-01-08,
7693,1049,816,cancelled,2023-12-20,2023-12-28,
7694,1610,695,shipped,2024-03-08,2024-03-20,
7695,718,875,cancelled,2023-08-25,2023-09-05,
7696,1514,754,delivered,2023-08-01,2023-08-08,2023-08-08
7697,1017,566,processing,2025-03-17,2025-03-26,
7698,1518,462,shipped,2025-04-30,2025-05-13,
7699,1338,168,delivered,2024-02-03,2024-02-09,2024-02-15
7700,606,631,cancelled,2024-03-31,2024-04-08,
7701,375,655,processing,2024-08-10,2024-08-18,
7702,639,81,processing,2024-01-25,2024-01-31,
7703,1961,757,delivered,2024-07-11,2024-07-19,2024-07-13
7704,1049,914,cancelled,2024-02-13,2024-02-23,
7705,1358,864,processing,2023-11-26,2023-12-09,
7706,1379,870,cancelled,2025-03-08,2025-03-15,
7707,116,407,shipped,2024-05-01,2024-05-05,
7708,48,574,processing,2023-11-07,2023-11-18,
7709,1762,46,shipped,2023-09-21,2023-10-04,
7710,1802,599,processing,2024-12-22,2024-12-28,
7711,99,611,delivered,2023-11-24,2023-11-30,2023-12-02
7712,1483,807,processing,2023-07-14,2023-07-27,
7713,1547,911,processing,2023-07-08,2023-07-17,
7714,1621,53,cancelled,2024-09-05,2024-09-17,
7715,405,984,cancelled,2024-05-27,2024-06-08,
7716,1238,704,shipped,2023-11-13,2023-11-21,
7717,685,959,shipped,2024-03-22,2024-03-28,
7718,903,476,shipped,2024-08-10,2024-08-18,
7719,503,592,processing,2025-04-22,2025-04-27,
7720,1745,16,processing,2024-08-08,2024-08-17,
7721,1472,360,shipped,2024-12-01,2024-12-09,
7722,894,487,delivered,2024-03-26,2024-03-31,2024-04-15
7723,1600,838,delivered,2024-06-06,2024-06-09,2024-06-12
7724,258,706,processing,2024-05-20,2024-06-03,
7725,844,502,delivered,2024-12-22,2025-01-03,2025-01-05
7726,121,141,delivered,2024-05-23,2024-05-30,2024-05-27
7727,810,620,shipped,2024-09-30,2024-10-12,
7728,978,815,delivered,2024-01-08,2024-01-12,2024-01-19
7729,54,777,delivered,2024-07-14,2024-07-23,2024-07-21
7730,1019,447,processing,2023-07-18,2023-07-27,
7731,1355,290,processing,2023-11-30,2023-12-06,
7732,784,209,processing,2023-09-26,2023-10-04,
7733,241,475,delivered,2024-09-02,2024-09-05,2024-09-22
7734,1779,413,shipped,2023-06-29,2023-07-03,
7735,1554,677,cancelled,2024-03-10,2024-03-18,
7736,483,427,processing,2023-11-26,2023-11-30,
7737,1013,854,processing,2024-11-27,2024-12-11,
7738,187,371,processing,2025-03-10,2025-03-24,
7739,1882,832,shipped,2025-05-02,2025-05-15,
7740,656,664,cancelled,2025-02-17,2025-02-23,
7741,262,967,cancelled,2023-11-27,2023-12-03,
7742,953,290,processing,2024-10-08,2024-10-20,
7743,1388,432,delivered,2024-05-02,2024-05-13,2024-05-11
7744,491,268,processing,2023-10-24,2023-11-05,
7745,431,151,processing,2025-03-24,2025-04-02,
7746,239,719,delivered,2025-03-15,2025-03-24,2025-04-04
7747,304,255,delivered,2025-06-08,2025-06-22,2025-06-22
7748,298,353,processing,2025-06-23,2025-07-06,
7749,76,377,shipped,2024-05-31,2024-06-03,
7750,1724,653,shipped,2025-06-10,2025-06-23,
7751,1357,855,delivered,2024-01-08,2024-01-15,2024-01-27
7752,1924,358,processing,2025-04-06,2025-04-11,
7753,999,608,shipped,2024-05-29,2024-06-03,
7754,1782,941,processing,2025-05-16,2025-05-24,
7755,642,370,processing,2024-04-25,2024-05-01,
7756,1498,227,processing,2024-05-29,2024-06-08,
7757,827,705,shipped,2025-03-25,2025-03-31,
7758,1947,303,cancelled,2023-10-18,2023-10-28,
7759,283,826,processing,2023-08-25,2023-09-08,
7760,591,389,shipped,2024-03-25,2024-04-08,
7761,72,377,cancelled,2024-09-21,2024-09-27,
7762,1287,973,delivered,2023-08-13,2023-08-18,2023-08-25
7763,703,118,shipped,2024-08-05,2024-08-12,
7764,1903,5,cancelled,2023-12-28,2024-01-11,
7765,1911,444,shipped,2025-03-31,2025-04-07,
7766,1966,352,cancelled,2023-10-10,2023-10-22,
7767,575,755,cancelled,2024-12-19,2024-12-31,
7768,1000,533,shipped,2025-04-18,2025-04-21,
7769,892,664,delivered,2024-06-27,2024-07-07,2024-07-11
7770,12,640,processing,2023-07-09,2023-07-19,
7771,141,124,cancelled,2023-07-19,2023-07-29,
7772,1790,658,processing,2023-08-08,2023-08-20,
7773,1579,277,delivered,2024-01-17,2024-01-23,2024-01-23
7774,17,822,processing,2024-05-03,2024-05-14,
7775,1087,394,processing,2024-05-12,2024-05-24,
7776,253,664,shipped,2024-05-20,2024-05-25,
7777,465,360,shipped,2023-09-10,2023-09-19,
7778,376,623,delivered,2024-02-21,2024-02-29,2024-02-25
7779,1828,469,shipped,2024-03-07,2024-03-18,
7780,981,985,cancelled,2024-10-23,2024-11-06,
7781,520,628,delivered,2024-09-24,2024-09-30,2024-10-12
7782,1861,700,shipped,2023-07-14,2023-07-20,
7783,90,57,shipped,2025-01-31,2025-02-08,
7784,720,251,delivered,2023-08-16,2023-08-26,2023-08-29
7785,804,896,cancelled,2025-03-03,2025-03-08,
7786,796,919,delivered,2023-09-23,2023-10-06,2023-09-26
7787,630,150,shipped,2023-08-03,2023-08-13,
7788,1885,452,shipped,2024-06-06,2024-06-16,
7789,1199,162,delivered,2024-09-24,2024-10-03,2024-09-29
7790,76,120,cancelled,2024-07-06,2024-07-15,
7791,1637,582,cancelled,2024-11-23,2024-11-30,
7792,926,924,processing,2024-06-22,2024-06-26,
7793,1687,351,cancelled,2023-09-29,2023-10-13,
7794,400,99,delivered,2025-06-03,2025-06-07,2025-06-18
7795,1806,167,cancelled,2024-01-06,2024-01-20,
7796,970,810,cancelled,2023-07-24,2023-08-05,
7797,1095,663,processing,2023-07-10,2023-07-24,
7798,1204,838,cancelled,2025-01-26,2025-02-05,
7799,1148,976,processing,2024-11-14,2024-11-27,
7800,1405,514,processing,2024-01-15,2024-01-23,
7801,1317,664,cancelled,2024-09-21,2024-10-01,
7802,797,401,shipped,2023-12-25,2023-12-30,
7803,195,365,delivered,2024-08-20,2024-08-23,2024-08-29
7804,1935,577,delivered,2025-02-10,2025-02-18,2025-02-14
7805,228,326,cancelled,2024-08-26,2024-08-30,
7806,1455,581,delivered,2023-08-16,2023-08-30,2023-08-28
7807,1966,633,delivered,2025-03-23,2025-04-03,2025-04-06
7808,1460,621,processing,2024-12-31,2025-01-07,
7809,1811,828,shipped,2024-09-04,2024-09-11,
7810,461,247,delivered,2025-02-02,2025-02-14,2025-02-14
7811,618,434,shipped,2024-12-19,2024-12-29,
7812,1045,93,delivered,2025-04-21,2025-04-29,2025-04-23
7813,64,268,shipped,2024-12-25,2024-12-30,
7814,165,615,shipped,2024-10-27,2024-11-07,
7815,27,943,delivered,2024-12-16,2024-12-28,2024-12-26
7816,1335,963,processing,2024-01-20,2024-01-26,
7817,1012,624,shipped,2024-09-12,2024-09-24,
7818,285,321,shipped,2023-06-27,2023-07-03,
7819,1684,923,delivered,2024-02-24,2024-03-09,2024-03-11
7820,281,816,shipped,2024-01-04,2024-01-08,
7821,838,856,shipped,2024-11-24,2024-11-29,
7822,831,62,processing,2024-12-25,2024-12-31,
7823,1188,300,shipped,2023-08-15,2023-08-24,
7824,1922,403,processing,2024-02-25,2024-03-01,
7825,918,955,shipped,2025-02-23,2025-03-05,
7826,224,648,shipped,2023-11-05,2023-11-15,
7827,784,567,processing,2023-07-27,2023-08-08,
7828,1170,620,processing,2024-01-09,2024-01-22,
7829,965,303,cancelled,2024-10-11,2024-10-15,
7830,950,770,shipped,2024-10-09,2024-10-15,
7831,1892,253,processing,2024-07-18,2024-07-28,
7832,1054,734,shipped,2023-07-24,2023-07-27,
7833,45,478,shipped,2025-03-13,2025-03-16,
7834,1811,369,shipped,2024-09-24,2024-09-30,
7835,471,679,delivered,2024-02-11,2024-02-24,2024-02-28
7836,34,941,cancelled,2024-11-08,2024-11-12,
7837,653,160,delivered,2025-03-30,2025-04-02,2025-04-08
7838,1451,961,cancelled,2024-10-01,2024-10-11,
7839,830,166,shipped,2025-03-24,2025-03-28,
7840,1910,205,shipped,2024-07-14,2024-07-20,
7841,221,267,processing,2025-06-15,2025-06-20,
7842,1892,138,cancelled,2025-06-02,2025-06-06,
7843,534,368,cancelled,2024-04-26,2024-05-06,
7844,692,443,delivered,2025-02-22,2025-02-27,2025-03-07
7845,1972,858,cancelled,2024-10-07,2024-10-18,
7846,1391,760,shipped,2024-08-09,2024-08-21,
7847,932,567,processing,2024-07-11,2024-07-18,
7848,841,916,delivered,2024-11-02,2024-11-13,2024-11-21
7849,1767,721,processing,2023-12-15,2023-12-20,
7850,1011,17,cancelled,2024-11-09,2024-11-23,
7851,1939,68,cancelled,2023-08-14,2023-08-21,
7852,1574,133,delivered,2023-11-26,2023-12-08,2023-12-10
7853,582,700,cancelled,2024-06-18,2024-06-26,
7854,1140,919,processing,2024-09-25,2024-10-06,
7855,239,430,shipped,2024-05-30,2024-06-09,
7856,1359,308,delivered,2024-12-08,2024-12-12,2024-12-23
7857,441,650,cancelled,2023-09-26,2023-09-30,
7858,148,174,processing,2025-03-17,2025-03-24,
7859,1033,412,shipped,2024-05-12,2024-05-19,
7860,1312,97,cancelled,2024-04-16,2024-04-23,
7861,388,683,delivered,2024-10-05,2024-10-11,2024-10-12
7862,1074,154,cancelled,2024-08-30,2024-09-09,
7863,1874,695,cancelled,2025-01-27,2025-02-09,
7864,1541,242,cancelled,2024-02-07,2024-02-14,
7865,916,304,shipped,2023-09-12,2023-09-15,
7866,1879,285,shipped,2024-05-09,2024-05-21,
7867,638,27,cancelled,2025-05-30,2025-06-06,
7868,1611,402,cancelled,2024-04-16,2024-04-19,
7869,1701,360,delivered,2023-09-10,2023-09-16,2023-09-30
7870,278,60,cancelled,2023-10-18,2023-10-21,
7871,1978,202,processing,2023-12-09,2023-12-17,
7872,1860,762,processing,2024-07-05,2024-07-13,
7873,989,874,delivered,2024-02-02,2024-02-05,2024-02-16
7874,1324,581,shipped,2023-08-02,2023-08-16,
7875,1826,970,cancelled,2024-07-05,2024-07-15,
7876,589,370,delivered,2024-07-01,2024-07-07,2024-07-05
7877,1834,533,shipped,2024-09-10,2024-09-14,
7878,649,152,delivered,2024-01-17,2024-01-20,2024-01-28
7879,618,102,shipped,2024-01-03,2024-01-16,
7880,1631,899,cancelled,2023-12-23,2023-12-28,
7881,135,1000,delivered,2025-03-31,2025-04-09,2025-04-09
7882,580,607,cancelled,2023-11-07,2023-11-19,
7883,1171,446,delivered,2025-02-06,2025-02-19,2025-02-10
7884,490,873,shipped,2024-03-01,2024-03-13,
7885,478,229,delivered,2024-05-29,2024-06-08,2024-06-02
7886,1183,125,processing,2023-11-14,2023-11-21,
7887,384,770,processing,2023-12-05,2023-12-14,
7888,163,834,delivered,2025-01-17,2025-01-21,2025-01-27
7889,441,999,processing,2024-12-11,2024-12-25,
7890,1877,881,cancelled,2024-07-29,2024-08-12,
7891,1213,938,processing,2024-11-26,2024-12-02,
7892,415,236,processing,2024-09-26,2024-10-04,
7893,1363,162,cancelled,2024-09-29,2024-10-13,
7894,1631,554,cancelled,2024-02-04,2024-02-18,
7895,1205,788,shipped,2024-09-19,2024-10-03,
7896,288,353,cancelled,2024-09-08,2024-09-22,
7897,1858,68,delivered,2025-06-02,2025-06-16,2025-06-08
7898,187,173,processing,2023-09-21,2023-10-05,
7899,1908,843,shipped,2024-10-11,2024-10-18,
7900,1162,637,cancelled,2024-06-05,2024-06-13,
7901,130,682,processing,2025-03-12,2025-03-26,
7902,194,559,delivered,2023-07-06,2023-07-10,2023-07-20
7903,316,261,delivered,2023-08-16,2023-08-25,2023-08-22
7904,1809,217,shipped,2024-12-28,2025-01-07,
7905,1888,817,delivered,2025-03-24,2025-04-06,2025-04-07
7906,144,124,processing,2025-06-01,2025-06-12,
7907,16,805,cancelled,2024-01-16,2024-01-24,
7908,1326,162,delivered,2023-10-31,2023-11-09,2023-11-12
7909,423,201,cancelled,2025-05-11,2025-05-25,
7910,245,454,processing,2024-05-24,2024-05-27,
7911,927,402,processing,2025-04-13,2025-04-24,
7912,1131,462,cancelled,2024-11-18,2024-11-26,
7913,1112,275,processing,2023-10-11,2023-10-25,
7914,129,206,shipped,2023-07-15,2023-07-21,
7915,907,40,delivered,2023-12-08,2023-12-20,2023-12-21
7916,887,273,shipped,2024-06-21,2024-07-02,
7917,341,700,shipped,2023-08-03,2023-08-17,
7918,4,867,shipped,2024-07-29,2024-08-01,
7919,1351,93,cancelled,2024-06-16,2024-06-20,
7920,1434,42,cancelled,2025-03-22,2025-03-27,
7921,1903,465,processing,2025-05-27,2025-05-30,
7922,306,379,cancelled,2024-08-17,2024-08-21,
7923,908,107,processing,2025-04-10,2025-04-14,
7924,607,328,cancelled,2023-11-05,2023-11-14,
7925,1745,65,processing,2023-09-15,2023-09-27,
7926,1249,365,delivered,2023-09-02,2023-09-10,2023-09-07
7927,1995,821,processing,2024-05-09,2024-05-23,
7928,1372,484,delivered,2023-08-06,2023-08-17,2023-08-10
7929,992,647,processing,2025-04-08,2025-04-15,
7930,321,901,cancelled,2023-10-26,2023-11-06,
7931,559,24,cancelled,2024-11-19,2024-12-03,
7932,1205,540,delivered,2024-11-22,2024-12-04,2024-11-24
7933,618,62,shipped,2024-11-18,2024-11-29,
7934,711,491,shipped,2023-07-16,2023-07-20,
7935,1410,273,processing,2024-10-26,2024-11-09,
7936,1642,229,cancelled,2025-03-09,2025-03-20,
7937,1816,20,shipped,2024-11-18,2024-11-23,
7938,1796,3,cancelled,2024-10-24,2024-11-06,
7939,1132,421,cancelled,2024-01-12,2024-01-17,
7940,531,730,cancelled,2023-09-06,2023-09-20,
7941,410,911,processing,2025-04-14,2025-04-27,
7942,1995,307,delivered,2025-06-17,2025-06-28,2025-06-28
7943,1320,432,processing,2025-05-25,2025-06-03,
7944,818,136,shipped,2025-06-21,2025-07-04,
7945,1195,909,delivered,2024-08-21,2024-08-31,2024-09-06
7946,1355,944,shipped,2025-03-06,2025-03-15,
7947,493,515,delivered,2023-08-29,2023-09-09,2023-09-11
7948,1219,193,delivered,2023-12-24,2024-01-03,2024-01-03
7949,12,585,processing,2024-04-06,2024-04-12,
7950,195,415,cancelled,2024-12-07,2024-12-11,
7951,490,873,cancelled,2024-12-21,2025-01-03,
7952,795,118,delivered,2025-01-28,2025-02-04,2025-02-02
7953,881,666,processing,2024-10-14,2024-10-18,
7954,182,209,shipped,2024-09-10,2024-09-16,
7955,962,952,shipped,2024-07-27,2024-08-10,
7956,1841,34,cancelled,2024-09-29,2024-10-03,
7957,656,649,cancelled,2024-07-20,2024-07-27,
7958,1922,318,shipped,2025-05-12,2025-05-20,
7959,1340,120,shipped,2025-02-19,2025-03-04,
7960,694,627,processing,2024-09-21,2024-09-24,
7961,30,525,shipped,2024-06-07,2024-06-21,
7962,1620,581,processing,2025-05-24,2025-06-03,
7963,1702,937,cancelled,2023-10-16,2023-10-20,
7964,1820,845,shipped,2025-05-22,2025-05-29,
7965,1817,769,cancelled,2023-09-19,2023-10-02,
7966,1120,89,delivered,2023-08-28,2023-09-07,2023-09-03
7967,1405,512,delivered,2024-06-04,2024-06-11,2024-06-08
7968,778,47,delivered,2023-07-12,2023-07-17,2023-07-19
7969,444,772,shipped,2025-01-12,2025-01-20,
7970,298,740,cancelled,2025-04-04,2025-04-07,
7971,808,959,shipped,2024-08-15,2024-08-18,
7972,1761,692,cancelled,2024-07-20,2024-07-30,
7973,845,522,processing,2024-10-23,2024-11-01,
7974,1016,284,shipped,2024-09-23,2024-10-05,
7975,1385,377,delivered,2024-02-05,2024-02-17,2024-02-20
7976,1398,638,processing,2025-06-14,2025-06-27,
7977,554,134,cancelled,2024-11-19,2024-12-02,
7978,303,667,shipped,2024-07-23,2024-07-28,
7979,421,248,cancelled,2023-07-18,2023-07-28,
7980,1270,652,cancelled,2025-03-19,2025-04-01,
7981,1744,318,shipped,2025-03-23,2025-04-02,
7982,1261,436,shipped,2025-04-16,2025-04-19,
7983,1558,176,cancelled,2023-08-18,2023-08-30,
7984,185,835,cancelled,2024-08-22,2024-08-31,
7985,468,686,processing,2025-06-14,2025-06-18,
7986,754,993,delivered,2024-04-29,2024-05-13,2024-05-15
7987,363,586,cancelled,2025-05-19,2025-05-23,
7988,1307,351,delivered,2024-01-12,2024-01-16,2024-01-31
7989,1577,143,processing,2024-02-16,2024-02-23,
7990,336,967,delivered,2024-08-13,2024-08-22,2024-09-01
7991,162,804,delivered,2023-10-10,2023-10-16,2023-10-28
7992,1184,398,processing,2023-10-27,2023-11-09,
7993,1498,624,cancelled,2025-02-02,2025-02-16,
7994,1625,718,delivered,2023-09-26,2023-10-02,2023-10-11
7995,1346,643,cancelled,2024-06-09,2024-06-20,
7996,12,369,cancelled,2025-05-08,2025-05-20,
7997,1448,501,shipped,2025-05-11,2025-05-22,
7998,1097,622,cancelled,2024-03-27,2024-04-05,
7999,588,370,cancelled,2024-08-03,2024-08-15,
8000,1882,579,delivered,2024-07-27,2024-08-02,2024-08-01
8001,201,382,cancelled,2025-01-17,2025-01-27,
8002,522,86,cancelled,2025-06-14,2025-06-26,
8003,1888,787,shipped,2023-12-23,2023-12-28,
8004,505,739,shipped,2024-09-10,2024-09-15,
8005,1762,460,delivered,2024-06-01,2024-06-15,2024-06-03
8006,1712,950,delivered,2024-07-22,2024-07-31,2024-07-26
8007,788,325,shipped,2024-04-10,2024-04-23,
8008,1063,522,shipped,2024-05-29,2024-06-12,
8009,60,489,processing,2025-06-18,2025-06-29,
8010,578,929,cancelled,2023-07-03,2023-07-16,
8011,321,397,delivered,2024-08-16,2024-08-22,2024-08-29
8012,1459,896,delivered,2023-11-06,2023-11-12,2023-11-25
8013,1660,355,cancelled,2023-08-11,2023-08-14,
8014,1700,947,cancelled,2025-03-16,2025-03-19,
8015,1432,288,delivered,2023-07-14,2023-07-19,2023-07-18
8016,923,459,shipped,2024-01-12,2024-01-26,
8017,1410,624,shipped,2024-08-17,2024-08-26,
8018,1695,998,cancelled,2023-07-31,2023-08-11,
8019,569,536,delivered,2024-05-15,2024-05-21,2024-05-27
8020,1102,291,cancelled,2024-06-27,2024-07-01,
8021,1218,851,shipped,2024-02-28,2024-03-07,
8022,1309,838,processing,2024-06-26,2024-07-04,
8023,527,168,processing,2024-11-23,2024-12-04,
8024,524,950,shipped,2023-09-05,2023-09-11,
8025,613,621,cancelled,2025-03-29,2025-04-08,
8026,1180,428,processing,2025-04-09,2025-04-14,
8027,1364,702,shipped,2023-11-11,2023-11-15,
8028,125,490,delivered,2025-04-09,2025-04-20,2025-04-23
8029,871,355,cancelled,2023-11-18,2023-11-26,
8030,280,196,cancelled,2024-04-15,2024-04-28,
8031,917,545,processing,2024-09-04,2024-09-14,
8032,1930,717,cancelled,2023-08-30,2023-09-12,
8033,622,824,processing,2024-02-12,2024-02-24,
8034,846,932,processing,2024-09-29,2024-10-10,
8035,1893,694,shipped,2024-05-03,2024-05-06,
8036,1682,659,processing,2023-09-04,2023-09-07,
8037,1752,939,delivered,2025-02-07,2025-02-20,2025-02-09
8038,1934,780,cancelled,2024-11-09,2024-11-16,
8039,674,11,processing,2024-11-24,2024-12-05,
8040,1152,582,cancelled,2023-08-29,2023-09-07,
8041,314,256,processing,2025-06-19,2025-06-28,
8042,332,396,shipped,2023-10-25,2023-10-29,
8043,1174,731,delivered,2024-07-25,2024-07-30,2024-08-05
8044,1478,809,cancelled,2025-05-17,2025-05-23,
8045,36,409,shipped,2024-07-17,2024-07-21,
8046,1709,362,cancelled,2024-11-29,2024-12-11,
8047,1444,259,shipped,2025-03-20,2025-03-31,
8048,1046,3,delivered,2024-09-25,2024-10-02,2024-10-10
8049,206,84,processing,2024-01-21,2024-01-30,
8050,639,156,shipped,2025-02-28,2025-03-13,
8051,848,663,cancelled,2023-10-31,2023-11-11,
8052,1981,176,cancelled,2024-10-02,2024-10-09,
8053,1380,707,shipped,2024-11-26,2024-12-04,
8054,440,938,delivered,2024-05-18,2024-05-24,2024-06-01
8055,729,472,delivered,2024-09-01,2024-09-11,2024-09-05
8056,1120,619,processing,2025-05-27,2025-05-30,
8057,1953,424,processing,2024-07-21,2024-07-24,
8058,941,134,cancelled,2023-10-19,2023-10-26,
8059,164,788,cancelled,2024-06-18,2024-06-30,
8060,148,907,processing,2025-01-09,2025-01-20,
8061,1554,864,processing,2025-01-29,2025-02-02,
8062,294,380,processing,2024-04-24,2024-05-07,
8063,195,667,shipped,2024-09-16,2024-09-21,
8064,663,277,processing,2024-11-26,2024-12-06,
8065,480,236,shipped,2025-06-16,2025-06-23,
8066,1901,752,shipped,2025-04-13,2025-04-18,
8067,123,882,processing,2024-06-29,2024-07-07,
8068,1424,13,delivered,2024-11-22,2024-11-30,2024-12-11
8069,699,342,delivered,2024-10-30,2024-11-06,2024-11-08
8070,965,35,cancelled,2023-08-02,2023-08-09,
8071,1476,559,processing,2024-01-18,2024-01-26,
8072,661,214,cancelled,2023-07-28,2023-08-01,
8073,1128,412,processing,2024-09-24,2024-10-02,
8074,1779,405,cancelled,2024-03-26,2024-03-30,
8075,1486,494,shipped,2023-12-20,2023-12-25,
8076,1767,658,processing,2024-12-30,2025-01-03,
8077,1742,159,delivered,2023-09-24,2023-09-27,2023-10-14
8078,710,956,processing,2024-01-11,2024-01-25,
8079,396,637,cancelled,2025-05-27,2025-05-30,
8080,912,110,cancelled,2025-02-27,2025-03-10,
8081,1361,549,cancelled,2023-09-01,2023-09-07,
8082,1005,789,cancelled,2025-02-27,2025-03-06,
8083,1623,526,cancelled,2024-09-18,2024-09-30,
8084,1166,985,cancelled,2024-05-18,2024-05-27,
8085,317,347,delivered,2023-09-20,2023-09-24,2023-10-08
8086,1735,744,cancelled,2024-03-26,2024-04-09,
8087,1582,828,delivered,2024-05-21,2024-06-03,2024-05-28
8088,1824,636,processing,2023-07-29,2023-08-10,
8089,1551,279,shipped,2024-07-12,2024-07-23,
8090,1580,479,delivered,2025-05-23,2025-06-06,2025-06-06
8091,1425,111,processing,2024-08-26,2024-09-01,
8092,681,636,shipped,2024-11-04,2024-11-16,
8093,1334,925,delivered,2024-01-03,2024-01-15,2024-01-10
8094,495,431,delivered,2023-11-09,2023-11-12,2023-11-15
8095,556,542,processing,2024-07-07,2024-07-17,
8096,610,115,cancelled,2024-01-31,2024-02-06,
8097,1797,90,delivered,2024-11-29,2024-12-08,2024-12-09
8098,109,212,delivered,2025-05-19,2025-05-24,2025-05-30
8099,1819,550,processing,2025-03-13,2025-03-26,
8100,372,595,cancelled,2024-12-12,2024-12-26,
8101,855,539,shipped,2024-08-27,2024-09-07,
8102,616,729,cancelled,2024-08-31,2024-09-07,
8103,768,360,cancelled,2023-12-16,2023-12-23,
8104,1915,486,processing,2024-03-09,2024-03-14,
8105,206,372,cancelled,2025-01-06,2025-01-19,
8106,847,215,processing,2024-04-13,2024-04-24,
8107,43,733,shipped,2024-03-25,2024-03-30,
8108,865,15,delivered,2023-09-16,2023-09-20,2023-09-26
8109,1269,955,delivered,2025-02-19,2025-03-04,2025-03-08
8110,1311,259,processing,2025-06-17,2025-06-28,
8111,1379,778,processing,2024-06-16,2024-06-30,
8112,785,463,cancelled,2024-09-18,2024-10-02,
8113,476,120,cancelled,2025-03-05,2025-03-16,
8114,83,976,delivered,2025-04-22,2025-05-04,2025-04-28
8115,1134,913,delivered,2025-03-11,2025-03-25,2025-03-15
8116,1974,128,delivered,2024-11-17,2024-11-23,2024-11-24
8117,190,723,processing,2024-11-26,2024-12-02,
8118,800,523,shipped,2024-11-04,2024-11-17,
8119,936,688,shipped,2024-04-29,2024-05-11,
8120,1933,645,processing,2023-11-13,2023-11-21,
8121,251,325,cancelled,2024-02-07,2024-02-18,
8122,1748,320,shipped,2024-11-03,2024-11-13,
8123,291,506,cancelled,2023-07-30,2023-08-11,
8124,1669,526,delivered,2025-05-12,2025-05-17,2025-05-27
8125,1225,50,delivered,2024-10-06,2024-10-14,2024-10-16
8126,1821,922,cancelled,2025-06-13,2025-06-22,
8127,326,584,delivered,2024-05-17,2024-05-25,2024-06-01
8128,1535,69,processing,2024-12-21,2024-12-26,
8129,1433,391,cancelled,2024-11-02,2024-11-13,
8130,1631,383,cancelled,2024-01-30,2024-02-05,
8131,1814,16,cancelled,2025-04-03,2025-04-07,
8132,1986,439,shipped,2024-10-10,2024-10-21,
